age,female,hisp,education,earnings,hours,week,union,uncov,region,race,marital
29,0,0,13,3.3,40,52,0,0,3,1,1
36,1,0,18,4.7,40,52,0,0,3,1,5
31,0,1,14,3,37,52,0,0,3,1,1
43,1,1,16,2.6002,40,52,0,0,3,1,6
31,0,0,12,2.6,40,52,0,0,3,1,7
29,0,0,12,4.8,40,52,0,0,3,1,1
30,1,0,12,3.53,40,52,0,0,3,1,1
49,0,0,16,6.5,40,52,0,0,3,2,5
21,0,0,13,2.2325,40,52,0,0,3,1,7
45,0,0,12,7.5,50,52,0,0,3,1,1
33,0,0,16,9.4,40,52,0,0,3,1,1
34,1,0,18,4.1,40,52,0,0,3,1,1
55,1,0,6,2.6,40,52,0,0,3,4,5
45,1,0,6,2.4,60,50,0,0,3,4,7
35,0,0,12,2.4,60,52,0,0,3,4,1
30,1,0,12,2.4,60,52,0,0,3,4,1
47,0,0,13,5.4,40,48,0,0,3,1,1
48,1,0,16,6,40,52,0,0,3,1,1
49,0,0,12,2.6,40,52,0,0,3,1,1
52,0,0,13,2.4,55,52,0,0,3,1,1
28,0,0,13,5.5,40,52,0,0,3,1,7
28,1,0,13,2.5,40,52,0,0,3,1,7
56,1,0,12,1.95,40,52,0,0,3,2,1
61,0,0,18,14,60,52,0,0,3,1,1
62,1,0,12,2.4,38,52,0,0,3,1,1
62,0,0,20,5,60,52,0,0,3,1,1
61,1,0,16,18,50,52,0,0,3,1,1
43,1,0,16,5,40,52,0,0,3,1,1
48,0,0,18,8,40,52,0,0,3,1,1
38,0,0,16,2.5,40,52,0,0,3,1,5
65,0,0,12,17.2946,42,52,0,0,3,1,1
38,0,0,14,10,55,52,1,0,3,1,1
38,0,0,16,8.8,99,48,1,0,3,1,1
60,0,0,18,10.5,50,52,0,0,3,1,7
20,0,1,13,2,40,52,0,0,3,1,7
24,0,0,13,3.5,40,52,0,0,3,1,1
24,0,0,13,4.5,40,52,0,0,3,1,7
22,0,0,14,2.6,40,52,0,0,3,4,7
32,0,0,13,2.2,40,52,0,0,3,1,1
36,1,0,6,1.4,38,52,0,0,3,2,3
49,0,0,12,3.5,40,52,0,0,3,1,7
53,1,0,16,7,40,52,0,0,3,1,7
55,0,0,16,6,40,52,0,0,3,1,5
54,1,0,18,1.6,40,52,0,0,3,1,1
58,0,0,16,12,50,52,0,0,3,1,1
45,0,0,12,6,40,52,0,0,3,1,1
75,0,0,13,2,40,52,0,0,3,2,5
21,1,0,12,1.87,40,48,0,0,3,1,7
21,0,0,12,1.5,40,52,0,0,3,1,7
47,1,1,13,3.1,40,52,0,0,3,1,5
23,1,0,14,3.5,40,52,0,0,3,1,7
43,0,1,18,7.2,40,52,0,0,3,1,1
39,1,1,14,1.8,40,52,0,0,3,1,1
50,0,0,12,4.5,40,52,0,0,3,4,1
62,1,0,12,2.214,40,52,0,0,3,1,1
68,0,0,11,3.5,40,52,0,0,3,1,1
29,0,1,13,6,40,52,0,0,3,1,1
39,1,1,11,5.9,45,52,0,0,3,1,3
29,0,0,13,1,40,52,0,0,3,2,7
26,0,0,14,3,40,52,0,0,3,1,1
28,0,0,13,2.57,40,52,0,0,3,1,7
25,1,0,18,5.4,43,52,0,0,3,1,7
28,0,1,16,18.8505,55,52,0,0,3,2,7
36,1,1,12,2.0002,40,52,0,0,3,1,3
48,0,0,13,8.7,40,52,0,0,3,1,1
55,1,0,16,4,40,52,0,0,3,1,5
55,0,0,18,8,40,52,0,0,3,1,1
35,1,0,16,8.8,50,52,0,0,3,1,7
53,1,0,14,4.5,40,52,0,0,3,1,7
28,1,1,12,4,40,52,0,0,3,1,7
31,0,0,12,4,40,52,0,0,3,1,7
40,0,1,13,5.5,40,52,0,0,3,1,1
30,1,0,13,2.5,40,52,0,0,3,1,1
32,0,1,16,4.6,40,52,0,0,3,1,1
31,1,1,16,3,40,52,0,0,3,1,1
37,0,1,12,2.5,40,52,0,0,3,1,1
30,1,1,16,3.5,40,52,0,0,3,1,1
35,0,0,16,4,40,52,0,0,3,1,1
54,1,1,16,1.908,53,52,0,0,3,1,5
27,0,1,16,3.5,45,52,0,0,3,1,7
23,1,1,13,4.2,45,52,0,0,3,1,5
34,0,1,12,3,40,52,0,0,3,1,1
39,0,1,16,2.92,40,52,0,0,3,1,5
36,1,1,6,3.0002,40,48,0,0,3,1,1
28,1,1,14,3,40,52,0,0,3,1,1
28,0,1,12,3,40,52,0,0,3,1,1
36,0,0,16,7.6,36,52,0,0,3,4,1
69,1,0,14,0.6,40,52,0,0,3,4,4
23,0,0,13,3.3,40,52,0,0,3,4,7
38,1,0,9,1.8,40,52,0,0,3,2,7
46,0,0,18,6.5002,40,52,0,0,3,2,1
33,0,0,12,5.3,50,52,0,0,3,1,1
28,1,0,12,3.22,40,52,0,0,3,1,1
37,1,0,13,3.8,50,49,0,0,3,8,5
23,0,0,13,2.5,40,52,0,0,3,2,7
42,1,0,16,4.8,43,52,0,0,3,2,7
46,0,0,10,3.4,40,52,0,0,3,1,1
37,0,0,12,2.8,40,52,0,0,3,1,4
42,0,0,12,0.8,40,52,0,0,3,4,1
43,1,0,9,0.9,40,52,0,0,3,4,1
57,1,0,16,5,40,52,0,0,3,1,1
57,0,0,16,5,40,52,0,0,3,1,1
44,0,0,12,3.5,40,52,0,0,3,1,1
38,1,0,12,5,43,52,0,0,3,2,6
47,0,0,14,3.7,60,52,0,0,3,1,1
42,1,0,12,3.12,40,52,0,0,3,1,1
44,0,0,18,6,40,52,0,0,3,1,1
41,1,0,16,6,40,52,0,0,3,1,1
27,1,0,12,2,40,52,0,0,3,2,7
27,0,0,14,4,40,52,0,0,3,2,7
34,0,0,12,4.884,45,52,0,0,3,1,1
46,1,0,16,10,40,52,0,0,3,1,1
39,0,1,14,3.5,40,52,0,0,3,1,1
35,1,1,16,3.7,40,52,0,0,3,1,1
50,1,0,12,0.52,38,52,0,0,3,2,7
39,0,0,16,38.9599,65,52,0,0,3,1,1
38,0,0,18,15,70,52,0,0,3,1,1
38,1,1,18,5,40,52,0,0,3,1,1
58,1,0,13,4,40,52,0,0,3,2,1
58,0,0,14,4.1,40,52,0,0,3,2,1
37,1,0,12,1.8,40,52,0,0,3,2,7
35,1,1,12,3.8,40,52,0,0,3,1,2
37,1,0,14,6.2,60,52,0,0,3,1,1
38,0,0,12,5.8,60,52,0,0,3,1,1
38,0,0,10,8.6,53,52,0,0,3,1,1
32,0,0,16,4.5,40,52,0,0,3,1,1
31,1,0,16,2.4,40,52,0,0,3,1,1
42,0,0,20,4.5,45,52,0,0,3,1,7
37,1,0,16,4.5,45,52,0,0,3,1,5
56,0,0,14,7.2946,70,52,0,0,3,1,1
22,0,0,14,2.112,40,48,0,0,3,1,7
50,0,0,13,2.5,40,52,0,0,3,1,1
46,1,0,13,5,50,52,0,0,3,1,1
37,0,0,16,10,60,52,0,0,3,1,1
34,0,0,12,2,40,52,0,0,3,4,1
67,0,1,12,5.5,45,52,0,0,3,1,1
47,0,1,12,2.4,40,52,0,0,3,1,1
40,0,0,16,4,50,48,0,0,3,1,1
55,1,1,13,2.9,40,52,0,0,3,1,1
50,0,1,12,3,40,52,0,0,3,1,1
37,1,0,12,3.3,44,52,0,0,3,2,7
21,1,1,10,1.7,40,48,0,0,3,1,2
38,1,0,12,5.2,40,52,0,0,3,2,1
43,0,0,12,4.8,40,52,0,0,3,2,1
44,0,1,14,2.7,60,52,0,0,3,1,1
42,1,1,14,2.3,37,52,0,0,3,1,1
40,1,1,16,5,40,52,0,0,3,1,7
44,0,1,14,7,50,52,0,0,3,1,1
42,0,1,13,3,40,52,0,0,3,1,1
41,1,1,14,3,40,52,0,0,3,1,1
46,0,0,16,4,45,52,0,0,3,1,1
40,0,0,12,5.2002,40,52,0,0,3,1,1
46,1,0,12,6,50,52,0,0,3,1,5
22,0,0,12,3,40,52,0,0,3,1,7
34,1,0,16,3.65,40,52,0,0,3,2,7
58,1,0,16,2.568,40,52,0,0,3,1,1
25,0,0,16,1.6,40,52,0,0,3,2,7
28,1,0,12,3,40,52,0,0,3,1,6
59,0,0,13,2.9,40,52,0,0,3,1,1
37,0,0,16,10,40,52,0,0,3,1,1
37,1,0,18,6.25,40,52,0,0,3,1,1
38,0,0,16,6.4,50,52,0,0,3,4,1
43,1,0,20,12,50,52,0,0,3,1,1
49,0,0,12,4,40,52,0,0,3,1,1
31,1,0,16,2.45,40,52,0,0,3,1,1
50,1,0,16,4.5,40,52,0,0,3,1,1
51,0,0,18,3.5,40,52,0,0,3,1,1
38,0,0,12,8,40,52,0,0,3,1,1
43,0,0,12,6,50,52,0,0,3,1,1
33,0,0,12,3,45,52,0,0,3,1,7
43,0,1,16,5,40,52,0,0,3,1,1
38,1,0,16,6.3,40,52,0,0,3,1,1
37,0,0,18,10.5,55,52,0,0,3,1,1
37,0,0,18,3.5,40,52,0,0,3,1,1
48,0,0,12,2.8,40,52,0,0,3,1,1
49,1,0,12,5.6,50,52,0,0,3,1,1
25,1,0,14,4,40,52,0,0,3,2,7
37,0,0,16,4.3,52,52,0,0,3,4,1
31,1,0,16,7.2,40,52,0,0,3,4,1
43,1,0,14,2.3002,40,52,0,0,3,4,7
51,0,0,11,3.2,40,52,0,0,3,1,1
25,0,0,12,1.515,45,52,0,0,3,1,7
50,0,0,12,6.8,40,52,0,0,3,1,7
37,1,1,14,2.5,40,52,0,0,3,1,1
28,0,1,14,2,40,52,0,0,3,1,1
30,1,0,13,4.3,40,52,0,0,3,1,1
34,0,0,13,6.3,55,52,0,0,3,1,1
49,1,0,18,6.6,45,52,0,0,3,1,1
31,0,0,12,3.2,40,52,0,0,3,1,1
28,1,0,13,1.8,40,52,0,0,3,1,1
43,0,0,13,2.5,45,52,0,0,3,2,1
45,1,0,13,2.288,40,52,0,0,3,2,1
33,1,0,14,4,52,52,0,0,3,1,7
29,1,0,14,4.042,44,52,0,0,3,1,5
56,0,1,18,6,40,52,0,0,3,1,1
55,1,0,16,8.5,40,52,0,0,3,1,1
35,0,0,13,2,40,52,0,0,3,2,7
52,0,0,14,3.9,70,52,0,0,3,1,1
65,1,0,16,7,40,52,0,0,3,1,5
47,0,0,14,5.8,40,52,0,0,3,1,1
39,0,0,13,15,40,52,1,0,3,1,1
36,0,0,20,9.7,45,52,0,0,3,4,5
38,0,0,12,3.7,40,52,0,0,3,1,1
38,1,0,14,2.6,40,52,0,0,3,1,1
26,0,0,13,2.6,60,52,0,0,3,1,7
26,1,0,14,4.3,60,52,1,0,3,1,7
50,0,0,14,7.7369,40,52,1,0,3,1,1
44,1,0,14,1.3056,40,52,0,0,3,1,1
28,0,0,16,7.2,40,52,0,0,3,1,1
47,1,0,12,4.5,40,52,0,0,3,1,1
42,1,0,16,5.2,40,50,0,0,3,1,1
55,0,0,12,5.2,52,52,0,0,3,1,1
53,1,0,12,3,40,52,0,0,3,1,1
48,0,0,11,3.4,50,52,0,0,3,1,1
47,0,0,13,4.8,60,52,0,0,3,1,1
25,0,1,16,6,40,52,0,0,3,1,7
38,0,0,12,4.5,40,52,0,0,3,1,1
59,0,0,18,5.4,40,52,0,0,3,1,1
43,1,0,12,1.664,40,52,0,0,3,1,1
31,0,0,20,6.5,45,52,0,0,3,1,1
29,1,0,16,4,40,52,0,0,3,1,1
53,0,0,18,3.85,40,52,0,0,3,1,6
39,0,0,12,2.9,40,52,0,0,3,1,5
65,0,0,14,4.5,40,52,0,0,3,1,1
62,1,0,16,4,40,52,0,0,3,1,1
22,1,0,14,6.5,40,52,0,0,3,1,1
30,0,0,12,4,50,48,0,0,3,1,1
44,0,0,16,11.3,45,52,0,0,3,1,1
61,0,0,14,3,50,52,0,0,3,1,6
27,0,1,4,2.3,50,52,0,0,3,1,7
38,0,0,13,8,50,52,0,0,3,1,1
38,1,0,14,4,50,52,0,0,3,1,1
61,0,0,16,2.5002,40,52,0,0,3,1,1
35,0,0,20,3.2,40,52,0,0,3,1,1
46,0,0,16,6,40,52,0,0,3,1,1
41,1,0,16,3.5,40,52,0,0,3,1,1
45,0,0,18,7.7,40,52,0,0,3,1,1
38,0,0,16,8.5,40,52,0,0,3,1,1
52,0,0,16,10,50,52,0,0,3,2,1
51,1,0,14,2,40,52,0,0,3,2,1
24,1,0,14,3,40,52,0,0,3,2,7
49,0,0,18,5.5,40,52,0,0,3,1,1
47,1,0,14,6.5,40,52,0,0,3,1,1
57,0,0,16,6.5,40,52,0,0,3,1,1
48,1,0,14,4.5,40,52,0,0,3,1,1
40,1,0,12,2.1,40,52,0,0,3,1,1
34,1,0,16,3.2,40,52,0,0,3,1,1
45,1,0,13,3.75,40,52,0,0,3,1,1
37,0,0,12,3.45,52,52,0,0,3,1,1
42,1,0,13,1.9,40,52,0,0,3,1,5
22,1,0,13,1.9,40,52,0,0,3,1,7
68,0,0,13,1.68,38,52,0,0,3,1,1
35,0,0,12,1,40,52,0,0,3,1,5
43,1,0,16,2.8,40,52,0,0,3,1,4
30,0,0,20,5,40,52,0,0,3,1,1
23,0,0,13,3.7002,40,52,0,0,3,4,7
48,0,0,11,2.8002,40,52,0,0,3,4,1
61,0,0,18,12.3519,60,52,0,0,3,1,1
32,0,0,13,3,40,50,0,0,3,1,7
32,0,0,13,3,40,51,0,0,3,1,7
37,1,0,13,4.3,40,52,0,0,3,1,1
34,0,0,16,4.5,48,52,0,0,3,1,1
28,0,0,16,7,50,51,0,0,3,1,1
27,1,0,16,2.5,40,52,0,0,3,1,1
57,0,0,12,2.5,40,52,0,0,3,1,1
20,0,0,10,1.4,40,52,0,0,3,1,1
38,0,0,13,6,40,52,0,0,3,2,1
37,1,0,12,3,40,52,0,0,3,2,1
42,0,0,13,3.8002,40,52,0,0,3,1,1
44,0,0,13,4.25,40,52,0,0,3,1,1
57,1,0,13,3.1253,40,52,0,0,3,1,1
58,0,0,12,2.4119,55,52,0,0,3,1,1
36,0,0,12,5,40,52,0,0,3,1,1
19,1,0,12,1.2,40,52,0,0,3,1,7
31,0,0,11,4,40,52,0,1,3,1,1
28,1,0,11,1.7,40,52,0,1,3,1,1
51,1,0,18,4.89,40,52,0,0,3,2,1
58,0,0,18,3.3,70,52,0,0,3,2,1
36,0,0,18,5.2,40,52,0,0,3,5,7
43,0,0,14,1,50,52,0,0,3,1,5
60,1,0,12,5.5,60,52,0,0,3,1,4
51,0,0,20,38.9599,70,52,0,0,3,1,1
42,0,0,12,3.3,40,52,0,0,3,2,5
42,0,0,13,1.456,45,52,0,0,3,1,5
45,0,0,12,5,40,50,0,0,3,1,5
33,1,0,16,7,36,52,0,0,3,2,7
53,1,0,14,3,40,52,0,0,3,1,1
57,0,0,16,7.5,40,52,0,0,3,1,1
42,1,0,16,5.6,60,52,0,0,3,2,7
24,0,0,11,1.1,40,52,0,0,3,2,7
59,1,0,12,3.744,45,52,0,0,3,1,1
40,1,0,12,1.6,60,52,0,0,3,1,5
52,1,1,16,3.2,50,52,0,0,3,1,5
24,1,1,12,3.5,40,52,0,0,3,1,1
56,1,0,12,2,40,52,0,0,3,2,5
34,1,0,12,1.3,40,52,0,0,3,1,6
48,0,0,16,1.8,50,52,0,0,3,1,5
54,0,0,14,4,40,52,0,0,3,7,1
34,1,0,12,3.3,40,52,0,0,3,1,1
39,0,0,16,2.6,40,52,0,0,3,1,1
44,0,0,12,6.6,45,52,0,0,3,1,1
41,0,0,12,2,40,52,0,0,3,1,1
57,0,1,13,6.5,40,52,0,0,3,1,5
50,0,0,14,4,40,52,0,0,3,1,1
46,1,0,13,4.5,60,52,0,0,3,1,1
58,0,0,13,4.368,40,52,0,0,3,1,1
51,0,0,12,2.8,40,52,0,0,3,1,5
45,0,0,16,3,60,52,0,0,3,1,1
48,0,0,14,3.0002,40,52,0,0,3,1,1
31,1,0,16,6.5,40,52,0,0,3,1,2
51,1,0,14,2,40,52,0,0,3,1,5
49,0,0,14,4,40,52,0,0,3,1,1
48,0,0,12,2.3951,40,52,0,0,3,1,1
44,1,0,12,3.45,40,52,0,0,3,1,1
46,0,0,16,8.5,40,52,0,0,3,1,1
57,0,0,18,3.7,60,52,0,0,3,1,1
52,1,0,18,2.5,60,52,0,0,3,1,1
54,0,0,13,8.5,55,52,0,0,3,1,5
61,1,0,14,2.5,40,52,0,0,3,1,5
56,1,0,14,2.5,40,52,0,0,3,2,4
35,0,0,14,8,40,52,0,0,3,1,1
44,0,0,12,6,40,52,0,0,3,1,5
52,0,0,13,6.7,40,52,0,0,3,1,5
60,0,1,16,10,40,52,0,0,3,1,1
50,1,0,14,4.5,40,52,0,0,3,1,1
68,0,0,8,2,40,52,0,0,3,1,1
50,0,0,14,2.25,40,52,0,0,3,1,1
31,0,0,14,8,60,52,0,0,3,1,1
31,1,0,12,4,60,52,0,0,3,1,1
65,0,0,12,3.5,40,52,0,0,3,1,1
35,1,0,16,3,40,52,0,0,3,1,1
37,0,0,12,5,50,52,0,0,3,1,1
73,0,1,12,3,40,52,0,0,3,1,1
46,1,0,12,2,40,52,0,0,3,1,5
47,0,0,12,4.2,40,52,0,0,3,1,5
54,1,0,14,7.4,50,52,0,0,3,1,1
22,0,0,12,3,60,52,0,0,3,1,6
44,0,1,13,6.5,75,52,0,0,3,1,1
20,0,0,13,4,50,52,0,0,3,1,7
26,1,0,16,3.5,40,52,1,0,3,1,1
28,0,0,16,9.5,99,52,1,0,3,1,1
25,0,0,16,5.3956,40,52,0,0,3,1,7
44,1,0,12,3,37,52,0,0,3,2,1
48,0,0,12,5.2,50,52,0,0,3,2,1
25,1,0,13,2.3,40,52,0,0,3,2,7
30,1,0,12,2,40,52,0,0,3,1,5
35,1,0,20,4,65,52,0,0,3,1,3
56,1,0,16,3.2,40,52,0,0,3,1,1
66,0,0,13,6.3,40,52,0,0,3,1,1
46,0,0,10,2.8,40,52,0,0,3,1,5
49,0,0,12,3.5,40,52,0,0,3,1,7
37,1,1,16,3,40,52,0,0,3,1,1
37,0,0,14,3,40,52,0,0,3,1,1
38,1,1,12,3,40,52,0,0,3,1,1
39,0,1,14,5,72,52,0,0,3,1,1
40,0,0,13,7,50,50,0,0,3,1,1
27,1,0,18,2.2,40,52,0,0,3,9,1
34,1,0,14,6,40,52,0,0,3,2,1
36,0,0,16,6,40,52,0,0,3,2,1
65,0,0,8,1.6,40,52,0,0,3,2,1
32,1,0,12,2.4,40,52,0,0,3,2,1
53,1,0,12,3,40,52,0,0,3,1,1
45,0,0,12,5,50,52,0,0,3,1,1
26,0,0,13,4.1,55,52,0,0,3,1,7
40,0,0,6,3.5,60,52,0,0,3,1,5
38,1,0,16,3.7,40,52,0,0,3,1,1
38,0,0,16,4.1,40,52,0,0,3,1,1
30,1,0,16,4.6,40,52,0,0,3,1,1
34,0,0,16,4,40,52,0,0,3,1,1
59,1,0,13,5,39,52,0,0,3,1,5
52,0,0,14,2.9,39,52,0,0,3,1,5
55,1,0,13,2.2,40,52,0,0,3,3,5
32,1,1,12,3.6,40,52,0,0,3,1,1
33,0,1,14,4,40,52,0,0,3,1,1
52,0,0,12,15,99,52,0,0,3,1,1
47,1,0,12,3.5,40,52,0,0,3,1,1
58,1,0,12,3,40,52,0,0,3,2,5
33,0,1,12,1.8,40,52,0,0,3,1,1
50,0,0,11,3.3,40,48,0,0,3,1,1
44,1,0,13,4.5,40,52,0,0,3,1,1
52,0,0,12,4.5,40,52,0,0,3,1,1
61,1,0,16,4.7,48,52,0,0,3,1,1
51,0,0,14,7.5,50,52,0,0,3,1,1
52,0,0,12,10,50,52,0,0,3,1,1
22,0,0,14,1.8,40,52,0,0,3,1,7
59,0,0,13,3.5,40,52,0,0,3,2,1
62,0,0,13,6,45,52,0,0,3,1,1
38,1,0,14,3.2,40,52,0,0,3,1,1
36,0,0,16,6.8,40,52,0,0,3,1,1
61,1,0,14,2.6,40,52,0,0,3,1,1
57,1,0,12,1.8,45,52,0,0,3,1,5
58,1,0,12,3,40,52,0,0,3,1,1
60,0,0,14,9,50,52,0,0,3,1,1
39,0,0,18,14,50,52,0,0,3,1,1
42,1,1,16,2.2,40,52,0,0,3,1,1
55,0,1,14,2.45,40,52,0,0,3,1,1
55,1,0,12,3,40,52,0,0,3,1,1
45,1,0,16,4,40,52,0,0,3,1,1
34,1,0,12,2.3,40,52,0,0,3,1,7
28,0,0,16,2.2981,50,48,0,0,3,1,1
25,1,0,16,2.9383,40,52,0,0,3,1,1
52,1,1,4,2.9002,40,52,0,0,3,1,1
55,0,1,6,2.2,40,52,0,0,3,1,1
35,0,1,14,0.1202,70,52,0,0,3,1,1
40,1,0,16,9,65,52,0,0,3,4,1
57,1,0,12,2.8985,40,52,0,0,3,2,7
36,0,0,13,3,40,52,0,0,3,2,1
37,1,0,18,4.5,40,52,0,0,3,2,1
50,1,0,13,13.5,40,52,0,0,3,1,5
47,0,0,13,6.5,55,52,0,0,3,1,1
51,0,0,18,4.2,40,52,0,0,3,2,1
34,1,1,12,2,40,52,0,0,3,1,7
64,0,0,12,3,40,52,0,0,3,1,1
29,0,0,13,5.5,50,52,0,0,3,1,1
33,1,0,18,40.772,60,52,0,0,3,1,1
37,0,0,16,12.5,60,52,0,0,3,1,1
44,1,0,16,5.5,40,52,0,0,3,1,1
26,1,0,13,1.2273,40,52,0,0,3,1,7
58,0,0,16,5.8,40,52,0,0,3,1,1
24,0,1,14,2.4,40,52,0,0,3,1,7
22,0,1,12,2.4,40,52,0,0,3,1,7
64,1,0,18,7.6,60,52,0,0,3,1,1
26,0,1,11,1.2,40,52,0,0,3,1,7
26,0,1,11,3,40,52,0,0,3,1,7
45,0,0,12,2.9,40,52,0,0,3,1,1
39,0,0,12,5,50,52,0,0,3,4,1
36,1,0,16,3.5,40,52,0,0,3,1,1
35,0,0,12,8.8,50,52,0,0,3,1,1
38,1,0,13,1.8,40,52,0,0,3,1,1
42,1,0,12,2,40,52,0,0,3,1,5
19,1,0,12,1,40,52,0,0,3,1,7
26,1,0,16,4.368,40,52,0,0,3,1,7
50,1,0,14,1.9,40,52,0,0,3,1,1
47,0,0,14,7.5,40,52,0,0,3,1,1
37,0,1,12,1.9,70,52,0,0,3,1,1
25,0,0,13,7.5,50,52,0,0,3,1,1
28,1,0,18,2.92,40,52,0,0,3,1,1
39,0,0,13,3.5,40,52,0,0,3,1,1
37,1,0,12,2.3002,37,52,0,0,3,1,1
40,0,0,12,6,60,52,0,0,3,1,1
43,1,0,12,3.6,40,52,0,0,3,1,1
52,0,0,20,4.625,40,52,0,0,3,1,1
50,1,0,20,4.625,40,52,0,0,3,1,1
41,0,1,12,4.8,50,52,0,0,3,1,1
39,1,0,12,4,40,52,0,0,3,1,1
39,1,0,14,4.9,52,52,0,0,3,1,3
47,1,0,12,2.08,40,52,0,0,3,1,5
70,1,0,16,2,40,52,0,0,3,1,1
59,0,0,14,10,50,52,0,0,3,1,1
60,1,0,16,4.2,37,52,1,0,3,1,5
52,0,0,12,2,40,52,0,0,3,1,1
56,1,0,12,1.4,40,52,0,0,3,1,1
25,1,0,12,1.5,40,50,0,0,3,2,7
36,0,1,16,1,40,52,0,0,3,1,1
44,1,0,12,2.2,40,52,0,0,3,1,1
45,0,0,13,2.4,50,52,0,0,3,1,1
18,0,0,13,2,40,52,0,0,3,1,7
49,1,0,16,4,40,52,0,0,3,1,1
59,0,0,20,10,45,52,0,0,3,1,1
53,1,0,13,2.4,40,52,0,0,3,1,1
54,0,0,14,0.24,40,52,0,0,3,1,1
34,1,0,12,0.7,40,52,0,0,3,1,1
34,0,0,12,3,40,52,0,0,3,1,1
47,0,0,20,14,55,52,0,0,3,1,1
42,0,1,16,6.4,50,52,0,0,3,1,1
44,0,0,20,4.8,40,52,0,0,3,1,7
42,1,0,18,3.6,40,52,0,0,3,1,7
34,0,0,13,6.27,40,52,0,0,3,1,1
30,1,0,16,3.73,40,52,0,0,3,1,1
36,1,0,18,3.8,40,52,0,0,3,1,1
28,0,0,18,4,40,52,0,0,3,1,1
50,0,0,14,7.7,40,52,0,0,3,1,1
43,1,0,14,5,40,52,0,0,3,1,1
29,1,0,13,1.8,40,50,0,0,3,1,1
41,0,0,20,18.3,40,52,0,0,3,4,1
52,1,0,16,6.7,40,52,0,0,3,1,5
38,0,1,16,6,40,52,0,0,3,1,1
42,1,0,11,4.2,40,52,0,0,3,1,1
51,0,0,16,9,60,52,0,0,3,1,1
52,1,0,16,2,40,52,0,0,3,1,1
40,0,0,20,11,40,52,0,0,3,4,1
66,1,0,16,5.7,40,52,0,0,3,1,5
45,1,0,16,11,40,52,0,0,3,2,1
52,1,0,20,14,55,52,0,0,3,1,1
50,0,0,20,12.4,50,52,0,0,3,1,1
63,0,0,14,4.35,40,52,0,0,3,1,1
57,1,0,16,5,38,52,0,0,3,1,1
47,1,0,12,3.8147,40,52,0,0,3,1,5
39,0,0,12,2.9,40,52,0,0,3,1,1
61,1,1,14,11.4367,40,52,0,0,3,4,1
40,1,0,12,2,40,52,0,0,3,1,1
45,0,0,12,3.5,40,52,0,0,3,1,1
48,0,0,12,4.9,40,52,0,0,3,1,1
34,1,1,12,2.288,40,52,0,0,3,1,1
38,1,1,12,2.704,40,52,0,0,3,1,6
38,1,0,14,3.6,60,52,0,0,3,1,1
55,1,1,13,2,40,52,0,0,3,1,5
30,0,0,20,13,44,52,0,0,3,4,1
23,0,0,14,2,40,52,0,0,3,1,7
25,0,0,14,2.4,40,52,0,0,3,1,7
22,0,0,14,2,40,52,0,0,3,1,7
23,0,1,12,2.3,40,52,0,0,3,1,1
28,0,0,13,3,40,52,0,0,3,1,7
27,0,0,14,4.5,48,52,0,0,3,1,7
22,1,1,14,1.5,40,52,0,0,3,1,7
34,1,0,12,2.4,50,52,0,1,3,1,1
57,0,0,13,3.5,40,52,0,0,3,1,1
41,0,0,16,3.5,52,52,0,0,3,1,5
50,1,0,12,3.5,40,52,0,0,3,1,1
33,0,0,16,6.2,40,52,0,0,3,1,7
32,1,1,16,7,55,52,0,0,3,1,7
24,0,1,16,5.5,40,52,0,0,3,1,7
51,0,0,13,10,70,52,0,1,3,1,1
62,0,0,16,8.5,50,52,0,0,3,1,1
57,1,0,14,5,45,52,0,0,3,1,1
47,0,0,14,8.5,40,52,0,0,3,1,6
52,1,0,13,4.8,55,52,0,0,3,1,7
41,1,0,12,6.7,42,52,0,0,3,1,5
38,0,0,14,3.4292,40,52,0,0,3,1,1
24,1,1,12,2.4,40,52,0,0,3,1,7
24,1,0,16,3.5,40,52,0,0,3,2,6
26,1,0,16,3,60,52,0,0,3,1,7
48,0,0,12,20,60,52,0,0,3,1,1
27,1,0,16,4.5,40,52,0,0,3,1,7
63,0,0,18,5.2,60,52,0,0,3,1,7
54,1,0,13,6.9,56,52,0,0,3,1,5
20,1,0,13,2.09,38,52,0,0,3,1,7
44,0,1,12,3,40,52,0,0,3,1,1
60,0,0,14,2.1,37,52,0,0,3,2,7
47,0,0,12,15.2,40,48,0,0,3,1,7
39,1,0,12,2.2,40,52,0,0,3,1,1
44,0,0,12,3.5,40,52,0,0,3,1,1
28,0,1,12,5.2,61,51,0,0,3,1,7
32,1,1,13,3.3,40,52,0,0,3,3,7
38,1,1,16,3,46,52,0,0,3,1,1
44,0,1,16,2,40,52,0,0,3,1,1
58,0,0,14,1.25,40,52,0,0,3,1,1
55,1,0,12,5.5,40,52,0,0,3,1,1
26,1,0,18,4,45,52,0,0,3,1,7
30,0,1,18,3.5,42,52,0,0,3,1,7
54,1,1,14,3,40,52,0,0,3,1,4
27,0,1,12,3.9,55,52,0,0,3,1,7
24,1,1,12,1.06,38,52,0,0,3,1,7
38,0,0,14,8,50,52,0,0,3,1,1
54,1,1,12,3,40,52,0,0,3,1,5
41,0,1,13,4.68,52,52,0,0,3,1,1
30,1,1,12,1.2,38,52,0,0,3,1,7
29,0,1,12,1.664,40,52,0,0,3,1,7
36,1,0,13,7.2002,40,52,0,0,3,1,7
